,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
14709,45363,1768,33.3,67050,26471,64,3.6199095022624435
14710,45365,30409,39.5,45084,23545,4189,13.775526982143445
14711,45368,4725,40.6,50875,23081,481,10.17989417989418
14712,45369,3735,40.6,60870,24143,483,12.931726907630521
14713,45370,2480,46.9,83194,42222,123,4.959677419354839
14714,45371,18802,42.9,62750,30305,1247,6.632273162429529
14715,45372,526,33,47031,19451,68,12.927756653992395
14716,45373,35078,40.2,54383,25913,4577,13.048064313814926
14717,45377,15008,42.8,55634,28039,1513,10.081289978678038
14718,45378,407,31.7,57031,19616,37,9.090909090909092
14719,45380,5497,38.2,55598,25582,541,9.841731853738402
14720,45381,5356,45.4,43979,22784,609,11.37042569081404
14721,45382,1468,36.9,51641,20721,199,13.555858310626704
14722,45383,7214,39.8,52485,24288,524,7.263654006099252
14723,45384,1439,20,133839,6358,0,0.0
14724,45385,38313,40.9,49370,26577,6656,17.37269334168559
14725,45387,5152,50.9,63086,38759,501,9.724378881987578
14726,45388,1022,32,64038,20979,13,1.2720156555772995
14727,45389,485,40.7,34444,16625,40,8.24742268041237
14728,45390,3355,40.1,41061,17541,636,18.95678092399404
14729,45402,10505,39.3,21038,16581,4291,40.847215611613514
14730,45403,15645,31.2,27757,14540,6269,40.07031000319591
14731,45404,10230,40.4,23976,15357,3690,36.070381231671554
14732,45405,19049,35.8,27521,16429,6787,35.62916688540081
14733,45406,20536,39,28244,18186,6184,30.112972341254384
14734,45409,17107,20.7,47780,15794,1654,9.668556731162681
14735,45410,15667,33.9,30542,17152,5646,36.037531116359226
14736,45414,20567,42,40670,23951,3776,18.359507949628046
14737,45415,12187,47,55356,29061,1250,10.256831049478953
14738,45416,6249,37.6,34386,17420,1932,30.916946711473837
14739,45417,31027,37.4,24623,13646,11383,36.68740129564573
14740,45418,1687,33.6,65188,22874,171,10.13633669235329
14741,45419,14845,38.2,66277,42448,951,6.406197372852812
14742,45420,26155,36.2,36365,20868,4511,17.24718027145861
14743,45424,50366,37.4,55219,25737,5021,9.969026724377557
14744,45426,14625,43.6,37604,21391,2637,18.03076923076923
14745,45428,318,61.6,,14130,91,28.61635220125786
14746,45429,25155,47.1,54651,35265,2067,8.217054263565892
14747,45430,7472,45.1,69907,34023,401,5.366702355460386
14748,45431,27037,35.2,55797,30291,3016,11.155083774087363
14749,45432,15102,42.2,54170,29202,1706,11.296517017613562
14750,45433,2498,24.4,79803,30560,116,4.643714971977582
14751,45434,11838,43.4,94451,44167,363,3.0663963507349212
14752,45439,9886,34.1,37547,18398,2218,22.4357677523771
14753,45440,20627,40.7,58920,33919,1645,7.974984243952101
14754,45449,18610,39.3,40360,22742,2750,14.777001612036539
14755,45458,29482,42.7,70188,39776,1605,5.443999728647989
14756,45459,28111,48.9,66046,39305,1539,5.474725196542279
14757,45502,16169,46.1,65760,29970,1118,6.914465953367555
14758,45503,32978,41.7,44541,23899,5952,18.04839590029717
14759,45504,18252,37.2,45296,23561,3450,18.902038132807363
14760,45505,19275,38.8,27188,16178,5978,31.01426718547341
14761,45506,13996,37.3,31990,17644,4125,29.472706487567876
14762,45601,57449,39.7,42526,20663,10555,18.372817629549687
14763,45612,5662,40.7,38321,19410,1026,18.120805369127517
14764,45613,3661,35.5,42550,15365,1119,30.56541928434854
14765,45614,4832,40.8,41417,21421,940,19.45364238410596
14766,45616,1426,43.8,31471,17494,420,29.453015427769987
14767,45617,122,6.8,,,0,0.0
14768,45618,16,50,67917,48588,0,0.0
14769,45619,8749,38.3,41250,20587,2040,23.316950508629557
14770,45620,1004,45.9,35083,18386,209,20.816733067729082
14771,45621,409,37.4,26806,14307,93,22.73838630806846
14772,45622,299,42.8,60714,20840,84,28.093645484949832
14773,45623,3127,40,45167,19946,433,13.847137831787656
14774,45624,28,,,,0,0.0
14775,45628,4703,44.2,52905,28300,470,9.993621092919414
14776,45629,3674,39.5,44236,18648,751,20.44093630919978
14777,45630,243,60.1,22163,11656,0,0.0
14778,45631,15500,41.4,41456,23886,2450,15.806451612903226
14779,45634,2183,32.8,31250,16458,596,27.301878149335778
14780,45636,167,68.2,43438,13513,66,39.52095808383233
14781,45638,21933,38.8,37655,20001,4256,19.40455022112798
14782,45640,16468,40.2,37500,20895,3669,22.27957250425067
14783,45642,0,,,,0,
14784,45644,4632,39.4,49405,26435,582,12.564766839378239
14785,45645,3249,46.9,53125,26743,315,9.695290858725762
14786,45646,361,41.3,82604,28220,26,7.202216066481994
14787,45647,2537,38.4,49420,19710,169,6.661411115490737
14788,45648,12880,38.6,41063,19828,2466,19.145962732919255
14789,45650,207,44,34904,18678,13,6.280193236714976
14790,45651,5943,39.6,39745,18962,1155,19.434628975265017
14791,45652,3927,35.9,31768,24587,707,18.003565062388592
14792,45653,4377,39.1,47687,22442,618,14.119259766963674
14793,45654,828,49.2,25556,19215,149,17.995169082125603
14794,45656,6295,37.6,35913,18610,1543,24.511517077045273
14795,45657,2757,30.1,27176,12258,961,34.85672832789264
14796,45658,2133,44.7,32361,17768,422,19.784341303328645
14797,45659,2782,43.5,36635,18910,622,22.358015815959742
14798,45660,8557,39.3,34067,17584,2201,25.721631412878345
14799,45661,6998,40.7,39545,18565,1716,24.521291797656474
14800,45662,29505,38.3,30483,18302,8369,28.364683951872564
14801,45663,6657,39.1,38017,17383,1408,21.150668469280458
14802,45669,10193,43.5,48768,25285,1015,9.95781418620622
14803,45671,439,36.4,33571,12558,250,56.94760820045558
14804,45672,1436,43.6,35990,20405,301,20.96100278551532
14805,45673,407,36.3,58274,16792,22,5.405405405405405
14806,45674,757,20.3,35139,9112,122,16.116248348745046
14807,45678,1306,46,40066,19870,296,22.664624808575805
14808,45679,2764,43.9,33990,19802,758,27.424023154848047
14809,45680,12140,40.5,40387,21170,2501,20.60131795716639
14810,45681,1897,40.7,41125,18994,688,36.267791249341066
14811,45682,2554,40.6,34393,18953,522,20.43852779953015
14812,45684,1862,40.8,47517,18795,253,13.587540279269602
14813,45685,1183,36.6,35341,18112,279,23.584108199492814
14814,45686,3590,41,40743,15814,551,15.348189415041782
14815,45688,533,43.7,28382,15338,89,16.69793621013133
14816,45690,14244,40.4,41925,22777,2835,19.903117101937656
14817,45692,8449,37.7,33750,17100,2500,29.58930050893597
14818,45693,8207,40.4,39889,18494,1740,21.20141342756184
14819,45694,12375,40.5,43078,22231,1780,14.383838383838384
14820,45695,558,42.7,32458,18584,181,32.437275985663085
14821,45696,1353,34.6,57237,19430,227,16.777531411677753
14822,45697,5478,33.5,39521,19555,851,15.534866739686017
14823,45698,414,48.6,34609,21173,23,5.555555555555555
14824,45701,33913,22.5,29172,16139,10812,31.881579335358122
14825,45710,5901,40.9,42135,22392,709,12.0149127266565
14826,45711,1305,43.8,37176,16293,211,16.168582375478927
14827,45714,9429,48,39360,24110,1596,16.92650334075724
14828,45715,2607,43.9,42768,33405,364,13.96240889911776
14829,45716,434,40.4,45357,25019,52,11.981566820276498
14830,45719,1218,33.9,30888,14211,375,30.788177339901477
14831,45721,11,,,,0,0.0
14832,45723,3903,42.4,45682,19695,517,13.246220855751986
14833,45724,1888,43,52301,24499,210,11.122881355932204
14834,45727,504,41.8,30625,17068,90,17.857142857142858
14835,45729,1533,35.4,59806,22844,44,2.8701891715590344
14836,45732,4484,37.6,39375,17082,1310,29.214986619090098
14837,45734,607,38.1,64375,21742,135,22.240527182866558
14838,45735,1794,52.8,41125,23311,55,3.0657748049052396
14839,45740,581,30.5,45833,17127,142,24.440619621342513
14840,45741,973,41.3,33239,16299,226,23.227132579650565
14841,45742,3161,45.9,47750,23515,311,9.838658652325213
14842,45743,1364,43,46923,20138,124,9.090909090909092
14843,45744,2507,47,48514,23077,201,8.017550857598724
14844,45745,1419,46.2,45417,17416,274,19.309372797744892
14845,45746,319,52.2,38493,17135,76,23.82445141065831
14846,45750,27535,41.6,40743,24441,4573,16.607953513709823
14847,45760,3861,44.2,27266,15590,1035,26.806526806526808
14848,45761,1973,34.7,43281,18423,342,17.334009123162698
14849,45764,9046,34.3,30702,15519,2075,22.938315277470704
14850,45766,1247,37.9,30161,15745,281,22.534081796311145
14851,45767,2657,46.3,36064,18986,599,22.544222807677833
14852,45768,1653,39.3,47621,22455,120,7.259528130671506
14853,45769,6550,42.6,34852,19325,1768,26.99236641221374
14854,45770,500,37.2,46146,19098,102,20.4
14855,45771,3497,40,36779,20161,623,17.81527023162711
14856,45772,1991,43.5,33621,18411,582,29.23154193872426
14857,45773,213,29.3,25750,7998,78,36.61971830985915
14858,45775,1252,40.3,37321,19254,151,12.060702875399361
14859,45776,610,43.8,36823,29054,174,28.524590163934427
14860,45778,645,52.7,42313,25982,77,11.937984496124031
14861,45779,696,36.7,38636,19060,86,12.35632183908046
14862,45780,3351,41,33892,17139,965,28.79737391823336
14863,45782,407,36.5,24219,12944,132,32.432432432432435
14864,45784,3336,40.4,50742,22598,655,19.63429256594724
14865,45786,3499,44,61667,23519,303,8.659617033438126
14866,45787,0,,,,0,
14867,45788,1213,39.7,45441,21095,191,15.746084089035449
14868,45789,159,55.2,24137,14374,12,7.547169811320755
14869,45801,24866,34.4,34380,16086,5902,23.73522078339902
14870,45804,14968,35.1,24151,14757,5926,39.59112773917691
14871,45805,24102,36.1,47730,26425,3655,15.164716621027301
14872,45806,10632,46,53764,27887,815,7.665537998495109
14873,45807,11651,46.4,56466,28553,715,6.13681229079049
14874,45808,380,39.3,41875,18356,43,11.31578947368421
14875,45809,75,30.9,64107,23405,0,0.0
14876,45810,8305,23.1,39559,17138,1058,12.739313666465984
14877,45812,1581,38.7,41506,19485,203,12.839974699557242
14878,45813,3598,41.4,45068,23571,410,11.395219566425792
14879,45814,2688,35.4,52281,24217,130,4.836309523809524
14880,45816,416,36.1,37292,19873,52,12.5
14881,45817,6662,39.5,60224,27212,424,6.364455118583008
14882,45819,259,31.2,41250,18002,34,13.127413127413128
14883,45820,423,42.1,44732,23890,29,6.855791962174941
14884,45821,1516,49.5,58468,23507,218,14.379947229551451
14885,45822,19285,42.5,46650,24272,2618,13.575317604355718
14886,45826,361,44.5,54643,27950,27,7.479224376731302
14887,45827,2104,36,62450,24982,179,8.507604562737642
14888,45828,6148,40.1,61926,24823,283,4.603122966818478
14889,45830,6471,39.3,59750,24164,440,6.79956730026271
14890,45831,3349,42.1,53452,22957,166,4.956703493580173
14891,45832,3179,37.7,53165,22619,196,6.165460836741113
14892,45833,10510,41.4,51686,23693,956,9.096098953377735
14893,45835,348,58.2,39607,27455,7,2.0114942528735633
14894,45836,1560,36.3,46313,18826,327,20.96153846153846
14895,45838,28,41,38125,12418,13,46.42857142857143
14896,45840,54941,38.7,47592,26756,8527,15.520285397062302
14897,45841,781,40,69107,27096,5,0.6402048655569782
14898,45843,4012,40.4,56081,28269,489,12.188434695912264
14899,45844,3228,42.2,67195,29601,191,5.916976456009913
14900,45845,2785,37,62625,26761,102,3.6624775583482942
14901,45846,4236,30.2,62762,25211,87,2.0538243626062322
14902,45849,1274,38.2,52891,19348,173,13.57927786499215
14903,45850,3847,37.7,46800,20978,601,15.622563036132052
14904,45851,585,36.6,39565,19956,49,8.376068376068377
14905,45853,1213,42.6,69814,31378,0,0.0
14906,45854,478,50.9,35000,20377,41,8.577405857740585
14907,45855,183,43.2,50000,23984,33,18.0327868852459
14908,45856,5064,41.2,54263,24123,576,11.374407582938389
14909,45858,3409,37,64014,23571,390,11.440305074801994
14910,45859,449,36.1,32102,15488,109,24.276169265033406
14911,45860,2094,31,70958,24602,19,0.9073543457497613
14912,45861,156,42.7,28750,14144,78,50.0
14913,45862,1583,37.9,46765,21550,183,11.560328490208464
14914,45863,1004,39.2,40000,18276,73,7.270916334661354
14915,45864,131,39.8,56667,27308,10,7.633587786259542
14916,45865,4937,41.2,65719,29653,410,8.304638444399433
14917,45866,231,48.6,37813,24878,28,12.121212121212121
14918,45867,1071,34.6,55750,22908,183,17.086834733893557
14919,45868,538,40.8,52500,19086,36,6.691449814126394
14920,45869,4496,38.9,63750,28477,306,6.806049822064057
14921,45870,92,37.9,34231,13745,0,0.0
14922,45871,1830,41,59412,27211,172,9.398907103825136
14923,45872,4331,35.4,42536,21768,392,9.05102747633341
14924,45873,2049,40.5,38472,23956,338,16.495851634943875
14925,45874,2041,41.5,42917,19294,229,11.21999020088192
14926,45875,11268,37.5,62170,26249,552,4.898828541001065
14927,45876,804,35.4,71691,27402,18,2.2388059701492535
14928,45877,2178,39.9,53580,23006,278,12.764003673094582
14929,45879,6479,39.5,42695,21596,899,13.875598086124402
14930,45880,2316,37.2,45262,23329,258,11.139896373056995
14931,45881,1780,37.6,53125,22815,218,12.247191011235955
14932,45882,2764,42.6,48239,21774,278,10.057887120115774
14933,45883,3979,34.1,63155,24385,194,4.875596883639106
14934,45884,159,44.3,45741,20321,0,0.0
14935,45885,12736,40.3,46007,24260,1491,11.706972361809045
14936,45886,801,32.2,48929,21348,81,10.112359550561798
14937,45887,4550,41.8,48536,23810,467,10.263736263736265
14938,45888,197,37.9,71250,34863,13,6.598984771573604
14939,45889,1294,35.8,61420,26770,22,1.7001545595054095
14940,45890,850,34.8,63500,22806,29,3.411764705882353
14941,45891,15096,42.3,43877,24184,2348,15.553789083200847
14942,45894,639,30.4,42450,17531,77,12.050078247261347
14943,45895,18356,39.4,53214,23965,1331,7.251035083896274
14944,45896,2235,37.2,53566,22555,283,12.662192393736017
14945,45897,155,45.3,,8999,79,50.96774193548387
14946,45898,1326,38.9,50588,21574,135,10.180995475113122
14947,45899,310,41.1,45227,19030,33,10.64516129032258
14948,46001,10350,45.7,43248,23248,1514,14.628019323671497
14949,46011,16523,43.9,51570,26614,2181,13.199782121890697
14950,46012,19874,39.9,47044,21967,2260,11.371641340444802
14951,46013,18475,39,37752,20581,3282,17.764546684709067
14952,46016,18892,33.6,22964,13195,7472,39.55113275460512
14953,46017,5604,48.1,44371,24334,483,8.618843683083512
14954,46030,3106,40.7,56469,26233,404,13.007083065035415
14955,46031,2434,38.4,65583,28007,158,6.491372226787181
14956,46032,42335,38.9,94045,51959,1901,4.49037439470887
14957,46033,35659,39.7,116021,51445,656,1.8396477747553213
14958,46034,7240,40.8,56653,28839,603,8.328729281767956
14959,46035,1174,40.4,57750,21529,140,11.925042589437819
14960,46036,11738,37.7,40979,20139,1816,15.471119441131368
14961,46037,36885,33.9,99707,39151,1454,3.9419818354344582
14962,46038,38735,33.8,75320,33664,1325,3.420678972505486
14963,46039,843,39.2,62344,24915,50,5.931198102016608
14964,46040,11537,39.2,73929,31153,1222,10.592008321054001
14965,46041,23668,37,46281,20782,3510,14.83015041406118
14966,46044,2701,40.1,56758,23371,213,7.885968159940763
14967,46045,243,34.1,75875,21691,0,0.0
14968,46047,117,7.4,,,117,100.0
14969,46048,2128,30.2,52330,21721,218,10.24436090225564
14970,46049,884,46.1,57500,26516,20,2.262443438914027
14971,46050,1902,40.5,57935,23534,304,15.983175604626709
14972,46051,3148,40.5,59779,25332,385,12.229987293519695
14973,46052,21879,40.1,47922,26073,2618,11.965811965811966
14974,46055,9706,36.1,82872,42145,560,5.76962703482382
14975,46056,2131,37.1,49063,24442,437,20.506804317221963
14976,46057,925,37.9,65586,22476,12,1.2972972972972974
14977,46058,1992,44,54474,27316,214,10.742971887550201
14978,46060,35159,32.8,58526,28472,3652,10.38709860917546
14979,46062,31175,37.6,76085,35221,1040,3.3360064153969526
14980,46063,517,27.8,32292,13324,129,24.95164410058027
14981,46064,15771,37.4,62544,24431,978,6.201255468898611
14982,46065,3541,39.6,66739,23174,314,8.867551539113245
14983,46068,2358,49.9,52169,28933,76,3.2230703986429177
14984,46069,7044,40.1,49496,22973,927,13.160136286201022
14985,46070,2156,37.7,56713,25108,156,7.2356215213358075
14986,46071,3804,42.8,66961,25766,177,4.652996845425868
14987,46072,9603,41.5,50995,23848,1085,11.298552535665937
14988,46074,28951,32.6,94293,37033,1885,6.511001347103727
14989,46075,3246,31.9,64606,29637,438,13.493530499075785
14990,46076,1730,42.4,51389,24016,151,8.728323699421965
14991,46077,25250,38.2,107301,53764,402,1.5920792079207922
14992,46103,223,36.6,84375,24382,7,3.1390134529147984
14993,46104,865,43.9,51739,25368,88,10.173410404624278
14994,46105,2181,35.6,50341,21928,94,4.309949564419991
14995,46106,6051,38.5,74663,33960,516,8.527516113039168
14996,46107,12763,35.7,41722,21249,1952,15.294209825276189
14997,46110,540,34.4,66023,31420,30,5.555555555555555
14998,46111,361,38.9,25357,20450,71,19.667590027700832
14999,46112,33844,37,75738,34101,1094,3.232478430445574
15000,46113,15100,30.7,63480,22483,992,6.569536423841059
15001,46115,2201,35.8,51424,22669,410,18.6278964107224
15002,46117,439,53.6,46190,26114,14,3.1890660592255125
15003,46118,5207,43.4,56912,26681,565,10.850777799116575
15004,46120,6269,42.5,44538,21250,630,10.049449672994099
15005,46121,5275,42.3,55995,26837,632,11.981042654028435
15006,46122,14314,39.8,63000,29489,921,6.4342601648735505
15007,46123,32069,36.1,73760,32098,1285,4.006984938725872
15008,46124,7641,38.3,43172,20792,1440,18.84570082449941
15009,46125,48,57.5,29688,27508,9,18.75
15010,46126,4172,41.6,62619,29144,158,3.7871524448705656
15011,46127,271,53.7,44861,28729,22,8.118081180811808
15012,46128,1757,38.9,54861,22811,237,13.488901536710301
15013,46130,2536,42.1,52460,24782,408,16.08832807570978
15014,46131,31072,36.5,51799,24363,3718,11.965756951596292
15015,46133,897,32.9,39764,18297,319,35.56298773690078
15016,46135,20512,35.1,46754,19110,1578,7.693057722308892
15017,46140,39070,39.7,57821,27119,2839,7.266444842590222
15018,46142,29735,40.3,68116,31195,2363,7.946863965024382
15019,46143,50521,36.1,63265,31776,5831,11.541735120049088
15020,46144,131,59.2,71250,24602,10,7.633587786259542
15021,46146,72,34.8,110288,54647,0,0.0
15022,46147,3418,36.6,56542,26449,325,9.508484493856056
15023,46148,5342,41.6,46305,23965,759,14.208161737177088
15024,46149,2151,43.4,65536,25323,116,5.3928405392840535
15025,46150,540,52.5,71563,31716,27,5.0
15026,46151,30628,40.5,50314,24796,4239,13.840276870837142
15027,46155,136,32.5,84500,27624,0,0.0
15028,46156,1519,39.7,47835,20328,427,28.110599078341014
15029,46157,3879,38.8,59875,26448,262,6.754318123227636
15030,46158,22442,43.2,59243,28197,2052,9.143570091792176
15031,46160,6849,39.8,50426,21799,969,14.148050810337276
15032,46161,2534,42.4,55531,27260,141,5.564325177584846
15033,46162,346,37.8,75179,22485,0,0.0
15034,46163,11486,43.1,71441,31619,323,2.8121191015148876
15035,46164,3998,48.2,55059,30865,317,7.9289644822411205
15036,46165,1452,42.3,58528,27646,108,7.43801652892562
15037,46166,2143,42.1,45521,22052,403,18.805412972468503
